type,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,AC,CLUB,CPA,FS,GP,GYM,HK,INTERCOM,INTERNET,LIFT,PARK,PB,POOL,RWH,SC,SECURITY,SERVANT,STP,VP,deposit,rent
BHK3,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,2400,15,3,E,3,0,1,CORPORATION,IH,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,270000,27000
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,950,5,1,E,2,3,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,60000,13500
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,350,0,2,N,2,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40000,8000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1070,0,2,W,2,3,3,CORPORATION,AP,2,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,100000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1082,1,2,E,3,2,5,BOREWELL,AP,3,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,150000,18000
BHK2,ANYONE,0,SEMI_FURNISHED,NONE,1600,20,2,S,2,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300000,30000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,3,1,E,2,0,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,150000,15000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1200,1,3,N,3,0,4,CORP_BORE,AP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,140000,14000
BHK2,ANYONE,1,FULLY_FURNISHED,BOTH,1060,3,2,N,3,2,4,BOREWELL,AP,3,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,150000,26000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1300,3,2,E,2,2,4,CORP_BORE,AP,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,200000,20500
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,950,15,2,SW,0,0,2,CORPORATION,AP,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,100000,18000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,850,6,2,E,2,1,1,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80000,16000
BHK2,FAMILY,0,NOT_FURNISHED,NONE,800,20,1,W,2,0,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,160000,16000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,700,5,1,E,1,0,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,10000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,10,2,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155000,15500
BHK2,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1200,2,2,E,2,0,2,CORP_BORE,IF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200000,18000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,900,1,2,E,1,2,4,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,11000
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,350,4,1,E,1,1,2,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,85000,8500
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1196,1,2,N,2,1,14,CORPORATION,AP,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,230000,23000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1284,0,2,E,2,6,12,CORP_BORE,AP,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,250000,28000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,965,6,2,W,3,1,4,CORPORATION,AP,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,50000,10000
BHK3,BACHELOR,1,SEMI_FURNISHED,BOTH,1667,5,2,E,3,3,4,BOREWELL,AP,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,100000,30000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,1,2,E,2,3,3,CORPORATION,IF,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,150000,14500
BHK2,ANYONE,0,FULLY_FURNISHED,BOTH,1100,3,2,SE,4,5,5,CORP_BORE,AP,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100000,24000
BHK4,ANYONE,1,SEMI_FURNISHED,BOTH,2900,1,4,N,4,3,3,CORP_BORE,AP,5,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,150000,34000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1100,4,2,W,2,4,4,CORP_BORE,AP,2,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,150000,24000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1679,8,3,N,3,0,4,CORP_BORE,AP,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,300000,35000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,550,7,1,N,1,0,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50000,11000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1120,4,2,N,2,1,5,BOREWELL,AP,2,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,200000,20000
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,4,1,E,1,3,3,BOREWELL,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,50000,9500
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,1,2,E,2,1,3,CORPORATION,AP,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,140000,14000
BHK2,ANYONE,1,NOT_FURNISHED,BOTH,1100,10,2,N,0,1,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000,15000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1130,5,2,S,6,1,4,CORP_BORE,AP,2,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,150000,25000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,2000,15,3,N,3,0,1,BOREWELL,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500000,50000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1450,4,2,E,4,5,5,BOREWELL,AP,2,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,100000,20000
BHK1,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,400,6,1,N,1,2,4,BOREWELL,IH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30000,8900
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1000,22,2,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1150,0,2,E,2,1,4,CORP_BORE,AP,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100000,15000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1350,3,2,N,3,3,5,CORP_BORE,AP,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,150000,19000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,945,0,2,E,2,3,7,CORPORATION,AP,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,130000,18500
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1320,0,2,N,3,0,4,CORP_BORE,AP,2,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,100000,19500
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1135,0,2,W,2,4,4,CORP_BORE,AP,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,150000,15000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,1200,0,3,N,2,0,3,CORPORATION,IH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120000,17000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,5,2,E,2,0,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,17500
BHK4,ANYONE,1,NOT_FURNISHED,BOTH,2500,1,4,E,0,0,0,CORP_BORE,IH,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,250000,25000
BHK2,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1210,0,2,E,2,12,12,CORP_BORE,AP,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,200000,25000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1180,10,2,N,2,0,2,CORP_BORE,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,120000,22000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1012,0,2,NE,3,2,13,CORP_BORE,AP,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,100000,21000
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,500,2,1,E,1,1,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50000,14000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1500,10,2,W,4,1,1,CORP_BORE,IF,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,200000,35000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1300,10,2,N,6,0,2,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,35000
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,550,0,1,N,1,0,3,CORPORATION,IH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,50000,12000
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,500,5,2,E,2,2,3,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,10000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,550,8,1,W,2,2,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,10500
BHK1,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,350,1,1,E,1,2,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,40000,10500
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1350,5,3,E,3,0,0,CORP_BORE,IH,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,300000,25000
BHK2,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,550,20,1,N,0,0,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,80000,8500
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1300,4,2,E,1,2,3,CORP_BORE,AP,2,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,350000,35000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1300,10,1,S,1,1,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100000,13000
BHK1,FAMILY,0,SEMI_FURNISHED,NONE,400,4,1,W,1,2,3,BOREWELL,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50000,8000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,2000,15,2,S,2,0,0,CORPORATION,IH,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,100000,23000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,600,15,2,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000,20000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,750,4,1,E,1,2,3,BOREWELL,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50000,10000
BHK2,ANYONE,0,FULLY_FURNISHED,FOUR_WHEELER,1240,10,2,N,4,3,3,CORPORATION,AP,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,300000,30000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,550,30,1,W,1,0,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,10000
RK1,BACHELOR,1,FULLY_FURNISHED,TWO_WHEELER,400,2,1,E,2,0,3,CORPORATION,AP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35000,11000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1300,1,2,E,2,3,4,BOREWELL,AP,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,80000,20000
BHK1,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,500,10,1,E,0,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80000,10000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,550,0,1,N,1,2,3,CORP_BORE,IF,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120000,12000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,570,4,1,E,1,1,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,125000,18000
BHK1,ANYONE,0,FULLY_FURNISHED,BOTH,950,2,2,N,1,4,4,BOREWELL,AP,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,200000,25000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1224,3,2,W,2,2,4,CORP_BORE,AP,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,200000,22500
BHK2,FAMILY,1,NOT_FURNISHED,BOTH,1200,12,2,E,4,1,4,CORP_BORE,AP,2,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,150000,21000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,15,2,NW,3,1,4,CORPORATION,AP,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,150000,20000
BHK3,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,900,10,2,E,3,0,0,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150000,18000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,650,5,2,E,2,1,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80000,12500
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1100,3,2,N,2,4,5,BOREWELL,AP,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,100000,21000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1490,10,3,W,4,1,4,CORP_BORE,AP,2,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,200000,24000
BHK2,FAMILY,1,SEMI_FURNISHED,NONE,1000,1,2,E,2,1,4,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250000,19500
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,850,3,2,NE,2,2,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,150000,25000
BHK2,FAMILY,0,FULLY_FURNISHED,BOTH,1200,0,2,E,2,2,5,CORP_BORE,AP,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,210000,21000
BHK3,FAMILY,1,FULLY_FURNISHED,BOTH,1555,1,2,E,0,3,4,BOREWELL,AP,2,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,300000,35000
BHK2,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,600,1,2,E,0,2,4,CORPORATION,IH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70000,12500
BHK4,FAMILY,1,SEMI_FURNISHED,BOTH,2268,1,3,N,3,3,4,CORP_BORE,AP,5,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,250000,38000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,950,5,2,E,3,1,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,23500
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1650,3,3,E,3,3,4,BOREWELL,AP,3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,250000,25000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1200,1,2,E,4,2,4,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,270000,27000
BHK2,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,600,3,2,N,2,3,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60000,10000
BHK1,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,700,0,1,E,1,0,1,BOREWELL,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8500
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1300,5,3,N,3,0,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,29000
BHK3,ANYONE,0,NOT_FURNISHED,BOTH,1380,0,3,N,3,2,4,BOREWELL,AP,3,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,100000,24000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,910,4,2,E,2,3,9,CORP_BORE,AP,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,100000,18500
BHK2,FAMILY,0,SEMI_FURNISHED,FOUR_WHEELER,1080,4,2,E,2,3,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,150000,14700
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1680,0,2,NE,2,0,4,CORP_BORE,AP,2,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,100000,20000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,600,0,2,S,2,3,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,14000
BHK3,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,10,2,E,3,2,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,140000,14000
BHK1,ANYONE,1,NOT_FURNISHED,BOTH,600,1,1,E,0,1,1,CORPORATION,AP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,25000
BHK1,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,650,10,1,W,1,1,2,CORPORATION,IH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80000,10000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1200,1,2,N,3,1,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,160000,16500
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,0,2,E,2,0,3,BOREWELL,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,75000,15000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1400,14,1,N,2,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60000,10000
BHK3,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1150,15,1,S,4,0,2,CORP_BORE,IF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,20500
BHK2,ANYONE,1,NOT_FURNISHED,BOTH,600,5,1,N,0,0,2,CORPORATION,IH,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,50000,10500
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,5,1,N,2,1,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,17000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,850,5,1,E,2,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1155,8,2,E,2,4,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,200000,23000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1100,0,2,E,2,1,4,BOREWELL,AP,2,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,150000,22000
BHK2,FAMILY,1,SEMI_FURNISHED,NONE,800,30,1,W,2,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,200000,17000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1210,5,2,E,2,1,5,CORPORATION,AP,2,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,150000,25000
BHK3,FAMILY,1,NOT_FURNISHED,BOTH,1600,8,2,E,0,3,3,CORP_BORE,AP,2,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,200000,20000
RK1,ANYONE,0,FULLY_FURNISHED,NONE,120,10,1,N,1,0,3,CORPORATION,IF,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,20000,10000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,930,5,2,E,2,1,5,CORP_BORE,AP,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,130000,13500
BHK1,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,550,8,1,S,0,1,1,BOREWELL,IF,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50000,8000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1350,5,2,E,4,1,1,CORPORATION,IF,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150000,20000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1100,0,2,E,3,0,5,CORPORATION,AP,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,144000,24000
BHK2,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,800,0,2,N,2,1,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,80000,13000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1160,1,2,E,2,2,4,BOREWELL,AP,2,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,100000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1050,7,2,N,2,4,5,BOREWELL,AP,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,100000,16500
RK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,3,1,E,1,1,2,BOREWELL,IF,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,50000,8000
BHK1,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,600,0,1,N,0,0,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120000,12000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1100,7,2,W,2,2,5,CORP_BORE,AP,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,100000,22000
RK1,ANYONE,0,SEMI_FURNISHED,BOTH,700,10,1,NE,1,2,2,CORPORATION,IF,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,100000,15000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1720,3,3,NE,3,2,4,BOREWELL,AP,2,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,120000,19500
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1100,8,2,E,2,2,4,CORP_BORE,AP,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,150000,23000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,1,2,E,2,0,5,CORP_BORE,AP,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,120000,26000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,0,2,E,3,1,3,BOREWELL,IH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180000,18000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1301,7,2,W,4,2,3,CORP_BORE,AP,2,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,100000,21000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1047,0,2,NW,2,3,15,BOREWELL,AP,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,200000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,4,2,E,4,3,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,17000
RK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,250,1,1,N,1,3,3,CORP_BORE,IH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,8000
BHK2,ANYONE,1,FULLY_FURNISHED,BOTH,1230,1,2,E,2,3,4,BOREWELL,AP,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,120000,20000
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1200,11,2,N,2,0,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,550,6,1,W,2,1,3,CORPORATION,IH,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50000,15000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1160,0,2,E,6,3,4,BOREWELL,AP,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,100000,19000
